"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","PALO ALTO","147","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","170.8",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","PLYMOUTH","149","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","150.8",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","POCAHONTAS","151","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","167.1",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","NORTHWEST","10","SIOUX","167","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","156.9",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","APPANOOSE","007","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","152",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","CLARKE","039","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","151.3",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","DECATUR","053","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","155.5",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","LUCAS","117","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","141.9",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","MADISON","121","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","162.6",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","MARION","125","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","165.9",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","MONROE","135","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","161.3",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","RINGGOLD","159","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","140.5",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","UNION","175","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","154.1",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","WARREN","181","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","157.4",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","SOUTH CENTRAL","80","WAYNE","185","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","150.2",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","DAVIS","051","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","157.4",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","DES MOINES","057","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","198.5",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","HENRY","087","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","181.5",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","JEFFERSON","101","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","159.9",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","KEOKUK","107","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","174.5",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","LEE","111","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","177.5",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","LOUISA","115","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","178",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","MAHASKA","123","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","179.9",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","VAN BUREN","177","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","165.8",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","WAPELLO","179","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","167.1",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","SOUTHEAST","90","WASHINGTON","183","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","174.1",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","ADAIR","001","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","160.7",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","ADAMS","003","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","153.4",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","CASS","029","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","157.5",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","FREMONT","071","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","150.7",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","MILLS","129","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","147.4",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","MONTGOMERY","137","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","145.1",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","PAGE","145","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","139.5",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","POTTAWATTAMIE","155","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","162.4",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","SOUTHWEST","70","TAYLOR","173","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","137.6",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","AUDUBON","009","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","160.7",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CALHOUN","025","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","180.2",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CARROLL","027","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","169.3",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","CRAWFORD","047","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","165.5",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","GREENE","073","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","179.9",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","GUTHRIE","077","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","158.8",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","HARRISON","085","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","161.8",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","IDA","093","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","169.4",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","MONONA","133","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","149.3",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","SAC","161","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","173.9",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","SHELBY","165","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","167.3",""
"SURVEY","2007","YEAR","","COUNTY","IOWA","19","WEST CENTRAL","40","WOODBURY","193","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","153.6",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","BUFFALO","019","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","182.4",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","CUSTER","041","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","163.3",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","DAWSON","047","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","182.7",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","GREELEY","077","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","154.6",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","HALL","079","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","186.3",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","HOWARD","093","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","161.8",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","SHERMAN","163","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","168.5",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","CENTRAL","50","VALLEY","175","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","156.3",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","EAST","60","BUTLER","023","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","160.1",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","EAST","60","CASS","025","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","127.8",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","EAST","60","COLFAX","037","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","162.4",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","EAST","60","DODGE","053","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","159.7",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","EAST","60","DOUGLAS","055","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","152.2",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","EAST","60","HAMILTON","081","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","184.5",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","EAST","60","LANCASTER","109","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","123.9",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","EAST","60","MERRICK","121","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","158.3",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","EAST","60","NANCE","125","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","156",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","EAST","60","PLATTE","141","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","170.1",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","EAST","60","POLK","143","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","166.3",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","EAST","60","SARPY","153","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","135.6",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","EAST","60","SAUNDERS","155","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","149",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","EAST","60","SEWARD","159","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","157.1",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","EAST","60","WASHINGTON","177","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","142.9",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","EAST","60","YORK","185","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","182.2",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","ARTHUR","005","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","165",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","BLAINE","009","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","143",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","BOYD","015","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","84.5",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","BROWN","017","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","178.7",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","CHERRY","031","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","185.5",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","GARFIELD","071","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","169.8",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","HOLT","089","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","175.9",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","KEYA PAHA","103","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","156.4",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","LOGAN","113","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","149.1",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","LOUP","115","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","156.5",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","MCPHERSON","117","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","161.1",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","OTHER (COMBINED) COUNTIES","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","130",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","ROCK","149","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","171",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTH","20","WHEELER","183","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","158.4",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTHEAST","30","ANTELOPE","003","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","169.7",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTHEAST","30","BOONE","011","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","159.7",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTHEAST","30","BURT","021","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","156.4",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTHEAST","30","CEDAR","027","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","143.1",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTHEAST","30","CUMING","039","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","166.4",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTHEAST","30","DAKOTA","043","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","168.7",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTHEAST","30","DIXON","051","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","142",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTHEAST","30","KNOX","107","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","137.7",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTHEAST","30","MADISON","119","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","156.6",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTHEAST","30","PIERCE","139","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","159.7",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTHEAST","30","STANTON","167","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","163.3",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTHEAST","30","THURSTON","173","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","160.4",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTHEAST","30","WAYNE","179","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","159.7",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","BANNER","007","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","126.7",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","BOX BUTTE","013","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","158.7",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","CHEYENNE","033","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","153.8",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","DAWES","045","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","171",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","DEUEL","049","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","138.2",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","GARDEN","069","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","151.9",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","KIMBALL","105","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","105.3",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","MORRILL","123","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","171.7",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","SCOTTS BLUFF","157","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","136.6",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","SHERIDAN","161","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","152.5",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","NORTHWEST","10","SIOUX","165","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","139",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","SOUTH","80","ADAMS","001","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","177.7",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","SOUTH","80","FRANKLIN","061","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","169.1",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","SOUTH","80","FURNAS","065","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","135.3",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","SOUTH","80","GOSPER","073","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","167.9",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","SOUTH","80","HARLAN","083","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","158.8",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","SOUTH","80","KEARNEY","099","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","184.9",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","SOUTH","80","PHELPS","137","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","198.8",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","SOUTH","80","WEBSTER","181","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","148.2",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","SOUTHEAST","90","CLAY","035","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","166.3",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","SOUTHEAST","90","FILLMORE","059","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","176.7",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","SOUTHEAST","90","GAGE","067","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","118.5",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","SOUTHEAST","90","JEFFERSON","095","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","151.6",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","SOUTHEAST","90","JOHNSON","097","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","131.4",""
"SURVEY","2007","YEAR","","COUNTY","NEBRASKA","31","SOUTHEAST","90","NEMAHA","127","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","142.5",""
